order_id,order_date,customer_id,product_name,category,quantity,unit_price,region,sales_rep,total_sales
ORD001534,2024-04-15,CUST4741,Fiction Novel,Books,5,43.6,South,Emily Taylor,218.0
ORD001535,2024-11-11,CUST2100,Headphones,Electronics,82,1014.32,East,Ryan Thompson,83174.24
ORD001536,2024-07-01,CUST8317,Remote Car,Toys,53,89.17,Central,Ryan Thompson,4726.01
ORD001537,2023-09-11,CUST4741,Jacket,Clothing,2,123.65,West,Mike Davis,247.3
ORD001538,2023-02-11,,Biography,Books,2,32.08,South,Ryan Thompson,64.16
ORD001539,2023-11-07,CUST8819,Smartphone,Electronics,5,495.86,West,Sarah Johnson,2479.3
ORD001540,2024-07-03,CUST2907,Tablet,Electronics,4,1227.02,West,Sarah Johnson,4908.08
ORD001541,2024-05-02,CUST5914,T-Shirt,Clothing,4,90.51,Central,John Smith,362.04
ORD001542,2024-08-18,CUST8475,Basketball,Sports,2,294.99,North,David Wilson,589.98
ORD001543,2024-02-21,CUST8918,Biography,Books,5,29.7,Central,David Wilson,148.5
ORD001544,2024-10-22,CUST9242,Garden Tools,Home & Garden,3,264.16,East,Jessica Miller,792.48
ORD001545,2023-04-25,CUST8708,Sneakers,Clothing,5,20.85,West,Mike Davis,104.25
ORD001546,2023-07-03,CUST6610,Headphones,Electronics,4,1074.87,Central,Mike Davis,4299.48
ORD001547,2023-07-18,CUST9690,Smartphone,Electronics,3,477.18,West,Sarah Johnson,1431.54
ORD001548,2024-12-02,CUST3562,Kitchen Set,Home & Garden,3,86.78,South,Chris Anderson,260.34000000000003
ORD001549,2023-06-25,CUST8762,Dress,Clothing,5,106.14,Central,Chris Anderson,530.7
ORD001550,2023-10-03,CUST7075,Jacket,Clothing,3,81.36,South,David Wilson,244.07999999999998
ORD001551,2023-12-08,CUST7968,Board Game,Toys,3,85.48,Central,Chris Anderson,256.44
ORD001552,2024-03-03,CUST8485,Headphones,Electronics,2,271.9,East,John Smith,543.8
ORD001553,2024-12-22,CUST1387,Jeans,Clothing,3,106.07,East,Chris Anderson,318.21
ORD001554,2024-01-27,CUST9240,Kitchen Set,Home & Garden,2,181.19,West,David Wilson,362.38
ORD001555,2023-04-20,CUST8698,Smartphone,Electronics,5,408.54,North,Chris Anderson,2042.7
ORD001556,2024-12-05,CUST7144,Puzzle,Toys,87,36.24,North,Sarah Johnson,3152.88
ORD001557,2023-02-27,CUST2819,Board Game,Toys,3,38.46,West,Mike Davis,115.38
ORD001558,2023-03-17,CUST5896,Bedding,Home & Garden,5,252.56,Central,Lisa Brown,1262.8
ORD001559,2024-07-29,CUST9700,Headphones,Electronics,3,518.79,East,John Smith,1556.37
ORD001560,2023-05-24,CUST8304,Smart Watch,Electronics,3,1124.82,South,Mike Davis,3374.46
ORD001561,2023-11-25,CUST5183,Tennis Racket,Sports,3,197.8,Central,John Smith,593.4000000000001
ORD001562,2023-05-24,CUST1786,Smart Watch,Electronics,4,734.01,Central,John Smith,2936.04
ORD001563,2024-06-08,CUST6358,Coffee Maker,Home & Garden,82,182.74,Central,Jessica Miller,14984.68
ORD001564,2023-10-17,CUST2509,Biography,Books,5,35.37,Central,Sarah Johnson,176.85
ORD001565,2024-06-28,CUST4127,Dress,Clothing,4,130.02,North,Chris Anderson,520.08
ORD001566,2023-10-11,CUST6413,Yoga Mat,Sports,59,358.51,North,Mike Davis,21152.09
ORD001567,2024-10-25,CUST1351,Biography,Books,4,28.16,West,Amanda White,112.64
ORD001568,2023-10-28,CUST6281,Camera,Electronics,2,1276.69,West,Mike Davis,2553.38
ORD001569,2023-09-23,CUST4282,Dress,Clothing,4,107.69,Central,Emily Taylor,430.76
ORD001570,2024-08-13,CUST2653,Jeans,Clothing,2,120.49,North,Ryan Thompson,240.98
ORD001571,2024-09-08,CUST6166,Smartphone,Electronics,70,902.1,South,Lisa Brown,63147.0
ORD001572,2023-07-26,CUST6821,Vacuum Cleaner,Home & Garden,2,144.56,North,Mike Davis,289.12
ORD001573,2024-03-26,CUST7232,Headphones,Electronics,2,233.05,North,Jessica Miller,466.1
ORD001574,2024-03-25,CUST2521,Tennis Racket,Sports,1,102.11,South,Ryan Thompson,102.11
ORD001575,2024-08-15,CUST9013,Remote Car,Toys,1,25.34,Central,Emily Taylor,25.34
ORD001576,2023-11-21,CUST6895,Tennis Racket,Sports,5,103.87,West,David Wilson,519.35
ORD001577,2024-06-04,CUST7558,Headphones,Electronics,4,220.99,North,Emily Taylor,883.96
ORD001578,2024-01-05,CUST4757,Coffee Maker,Home & Garden,3,147.22,North,Chris Anderson,441.65999999999997
ORD001579,2024-04-27,CUST3305,Tablet,Electronics,1,1148.52,South,Mike Davis,1148.52
ORD001580,2024-08-01,CUST1638,Smartphone,Electronics,4,874.21,North,Amanda White,3496.84
ORD001581,2023-08-03,CUST7868,Board Game,Toys,2,46.59,South,Mike Davis,93.18
ORD001582,2024-06-15,CUST2792,Sweater,Clothing,3,125.22,South,John Smith,375.65999999999997
ORD001583,2024-05-24,CUST6260,Jacket,Clothing,3,72.48,North,John Smith,217.44
ORD001584,2023-12-06,,Headphones,Electronics,4,244.49,Central,Chris Anderson,977.96
ORD001585,2024-09-04,CUST4648,Remote Car,Toys,3,29.43,North,Chris Anderson,88.28999999999999
ORD001586,2023-03-09,CUST8215,Headphones,Electronics,5,803.76,South,Amanda White,4018.8
ORD001587,2024-10-14,CUST3100,Tablet,Electronics,3,819.12,East,Ryan Thompson,2457.36
ORD001588,2024-01-10,CUST4215,Fiction Novel,Books,5,29.11,South,Lisa Brown,145.55
ORD001589,2024-06-11,CUST7616,Jeans,Clothing,1,49.32,East,Amanda White,49.32
ORD001590,2023-04-18,CUST6384,Jeans,Clothing,3,52.59,West,Amanda White,157.77
ORD001591,2024-06-16,CUST6373,Textbook,Books,2,49.51,West,Emily Taylor,99.02
ORD001592,2024-11-08,CUST1786,Dress,Clothing,4,115.73,South,Mike Davis,462.92
ORD001593,2023-01-15,CUST7500,Sweater,Clothing,2,24.43,East,John Smith,48.86
ORD001594,2024-08-08,CUST7646,Yoga Mat,Sports,5,346.63,West,Lisa Brown,1733.15
ORD001595,2024-04-09,CUST9429,Biography,Books,3,31.84,East,Emily Taylor,95.52
ORD001596,2023-07-10,CUST8476,Garden Tools,Home & Garden,5,247.89,North,Emily Taylor,1239.4499999999998
ORD001597,2024-06-15,CUST9901,Coffee Maker,Home & Garden,1,241.13,South,Sarah Johnson,241.13
ORD001598,2023-08-21,CUST6695,Basketball,Sports,2,70.1,East,Jessica Miller,140.2
ORD001599,2024-03-22,CUST7513,Fiction Novel,Books,61,48.65,Central,Lisa Brown,2967.65
ORD001600,2023-05-26,CUST9611,Action Figure,Toys,3,80.95,Central,Mike Davis,242.85000000000002
ORD001601,2024-07-30,CUST4775,Textbook,Books,5,11.88,Central,Mike Davis,59.400000000000006
ORD001602,2024-01-19,CUST4707,T-Shirt,Clothing,5,108.45,South,Ryan Thompson,542.25
ORD001603,2024-09-16,CUST5857,Tennis Racket,Sports,75,129.41,West,Ryan Thompson,9705.75
ORD001604,2024-03-07,CUST1005,Yoga Mat,Sports,3,145.72,North,David Wilson,437.15999999999997
ORD001605,2024-12-26,CUST2094,Biography,Books,5,18.35,North,Chris Anderson,91.75
ORD001606,2023-05-24,CUST7410,Sneakers,Clothing,2,126.92,South,Chris Anderson,253.84
ORD001607,2024-02-05,,Cookbook,Books,2,19.94,South,Chris Anderson,39.88
ORD001608,2023-05-07,CUST3333,Remote Car,Toys,4,95.27,East,Emily Taylor,381.08
ORD001609,2023-01-12,CUST8718,LEGO Set,Toys,5,59.25,South,,296.25
ORD001610,2023-11-02,CUST6593,Camera,Electronics,1,1165.79,East,John Smith,1165.79
ORD001611,2024-01-26,CUST8983,Coffee Maker,Home & Garden,2,199.26,East,Lisa Brown,398.52
ORD001612,2025-15-32,CUST6940,Laptop,Electronics,5,1496.89,South,Jessica Miller,7484.450000000001
ORD001613,2024-12-19,CUST5519,Yoga Mat,Sports,3,46.24,East,Ryan Thompson,138.72
ORD001614,2023-12-03,CUST8955,Running Shoes,Sports,1,393.66,South,Amanda White,393.66
ORD001615,2024-05-21,CUST7157,Dress,Clothing,4,76.39,Central,Ryan Thompson,305.56
ORD001616,2024-11-14,CUST2555,Basketball,Sports,1,250.62,North,Lisa Brown,250.62
ORD001617,2024-01-05,CUST6690,Textbook,Books,1,26.87,West,Jessica Miller,26.87
ORD001618,2024-08-10,CUST1420,Fiction Novel,Books,4,47.61,South,Amanda White,190.44
ORD001619,2023-07-05,CUST1464,Smart Watch,Electronics,4,1429.73,West,David Wilson,5718.92
ORD001620,2024-01-03,CUST8307,Board Game,Toys,67,44.95,North,Emily Taylor,3011.65
ORD001621,2024-04-14,CUST9966,Board Game,Toys,5,80.33,East,Chris Anderson,401.65
ORD001622,2023-12-23,CUST9818,Sneakers,Clothing,5,131.36,South,Emily Taylor,656.8000000000001
ORD001623,2023-11-10,CUST9146,Smart Watch,Electronics,5,317.56,South,Chris Anderson,1587.8
ORD001624,2023-07-27,CUST3608,Bedding,home & garden,3,124.66,South,Emily Taylor,373.98
ORD001625,2023-01-17,CUST5853,Smartphone,Electronics,5,956.4,Central,Ryan Thompson,4782.0
ORD001626,2023-07-02,CUST7629,Bicycle,Sports,1,285.86,East,Mike Davis,285.86
ORD001627,2023-12-15,CUST5815,Biography,Books,1,25.87,Central,Amanda White,25.87
ORD001628,2023-03-26,CUST3539,Vacuum Cleaner,Home & Garden,5,149.48,East,John Smith,747.4
ORD001629,2024-05-21,CUST8214,Sweater,Clothing,2,147.82,South,Mike Davis,295.64
ORD001630,2023-01-13,CUST8191,Vacuum Cleaner,Home & Garden,4,290.44,West,Ryan Thompson,1161.76
ORD001631,2024-07-18,CUST7547,Cookbook,Books,5,26.49,Central,Chris Anderson,132.45
ORD001632,2023-09-25,CUST6972,Board Game,Toys,3,83.29,South,Emily Taylor,249.87
ORD001633,2024-07-07,CUST9819,Coffee Maker,Home & Garden,2,288.68,Central,Mike Davis,577.36
ORD001634,2023-04-09,CUST4732,Self-Help,Books,5,31.41,East,Ryan Thompson,157.05
ORD001635,2023-08-18,CUST8174,Running Shoes,Sports,5,240.35,West,Amanda White,1201.75
ORD001636,2024-03-22,CUST6695,Smartphone,ELECTRONICS,1,228.75,West,Mike Davis,228.75
ORD001637,2023-03-07,CUST5128,Board Game,Toys,5,20.56,North,Amanda White,102.8
ORD001638,2024-05-17,CUST6076,Tennis Racket,Sports,4,394.83,Central,David Wilson,1579.32
ORD001639,2023-12-05,CUST3363,Dress,Clothing,4,123.79,Central,Amanda White,495.16
ORD001640,2023-11-19,CUST2960,Camera,Electronics,5,268.86,North,Amanda White,1344.3000000000002
ORD001641,2023-03-07,CUST3938,Self-Help,Books,2,39.22,South,John Smith,78.44
ORD001642,2024-10-26,CUST7347,Basketball,Sports,4,149.42,West,Chris Anderson,597.68
ORD001643,2024-12-14,CUST6818,Tennis Racket,Sports,3,342.72,South,Chris Anderson,1028.16
ORD001644,2023-09-16,CUST6754,Basketball,Sports,2,94.21,North,Emily Taylor,188.42
ORD001645,2024-04-07,CUST1969,Camera,Electronics,1,535.1,East,Sarah Johnson,535.1
ORD001646,2023-06-22,CUST1453,Camera,Electronics,3,216.35,Central,Amanda White,649.05
ORD001647,2024-01-19,CUST9768,Smartphone,Electronics,2,445.03,South,Emily Taylor,890.06
ORD001648,2023-04-10,CUST3908,Action Figure,Toys,4,65.98,Central,Mike Davis,263.92
ORD001649,2024-03-31,CUST6106,Camera,Electronics,1,250.41,East,Sarah Johnson,250.41
ORD001650,2023-12-24,CUST9153,Action Figure,Toys,1,65.16,South,Amanda White,65.16
ORD001651,2023-06-08,CUST7370,Biography,Books,5,47.51,West,Sarah Johnson,237.54999999999998
ORD001652,2024-11-15,CUST9040,Fiction Novel,Books,2,23.53,South,Chris Anderson,47.06
ORD001653,2023-02-12,CUST2618,Coffee Maker,Home & Garden,5,277.48,Central,Sarah Johnson,1387.4
ORD001654,2024-11-10,CUST9547,Board Game,Toys,5,92.51,West,Ryan Thompson,462.55
ORD001655,2024-10-20,CUST5799,Jacket,Clothing,2,61.64,West,Chris Anderson,123.28
ORD001656,2024-03-21,CUST8931,Basketball,Sports,3,208.92,Central,Chris Anderson,626.76
ORD001657,2023-11-10,CUST1682,Running Shoes,Sports,5,314.07,South,Sarah Johnson,1570.35
ORD001658,2023-11-11,CUST9753,Textbook,Books,1,31.71,North,John Smith,31.71
ORD001659,2023-11-07,CUST9329,Tennis Racket,Sports,4,156.91,Central,Mike Davis,627.64
ORD001660,2024-06-04,CUST4630,Coffee Maker,Home & Garden,2,275.88,East,Sarah Johnson,551.76
ORD001661,2023-07-28,CUST7250,Tennis Racket,Sports,1,239.18,South,Sarah Johnson,239.18
ORD001662,2023-10-25,CUST3900,Smartphone,Electronics,3,1057.47,West,Lisa Brown,3172.41
ORD001663,2024-01-16,CUST5230,Basketball,Sports,5,83.47,West,Amanda White,417.35
ORD001664,2024-12-28,CUST7704,Board Game,Toys,3,32.41,North,Chris Anderson,97.22999999999999
ORD001665,2024-02-28,CUST5152,Running Shoes,Sports,4,340.99,Central,John Smith,1363.96
ORD001666,2024-10-03,CUST4653,Puzzle,Toys,2,18.55,North,Sarah Johnson,37.1
ORD001667,2023-04-29,CUST5202,Sneakers,Clothing,2,28.65,West,David Wilson,57.3
ORD001668,2024-07-03,CUST7470,Garden Tools,Home & Garden,1,260.99,South,Sarah Johnson,260.99
ORD001669,2024-07-22,CUST8844,Tennis Racket,Sports,80,72.67,North,Sarah Johnson,5813.6
ORD001670,2023-08-23,CUST4960,Headphones,Electronics,1,439.82,West,Amanda White,439.82
ORD001671,2024-01-15,CUST4096,Tennis Racket,Sports,5,190.76,South,Emily Taylor,953.8
ORD001672,2023-02-14,CUST3875,Fiction Novel,Books,3,47.94,East,Jessica Miller,143.82
ORD001673,2023-07-25,CUST9283,LEGO Set,Toys,3,48.26,North,Lisa Brown,144.78
ORD001674,2023-07-08,CUST8217,Action Figure,Toys,1,43.55,North,Lisa Brown,43.55
ORD001675,2024-09-08,CUST1929,Biography,Books,3,32.27,North,Sarah Johnson,96.81
ORD001676,2024-02-24,CUST7068,Textbook,Books,3,10.7,North,Mike Davis,32.099999999999994
ORD001677,2023-04-17,CUST7349,Action Figure,Toys,1,15.5,Central,Sarah Johnson,15.5
ORD001678,2023-08-18,CUST7325,LEGO Set,Toys,4,62.91,East,Amanda White,251.64
ORD001679,2024-02-01,CUST8454,Tennis Racket,Sports,3,281.08,West,Mike Davis,843.24
ORD001680,2024-04-10,CUST7364,Biography,Books,2,18.95,East,Mike Davis,37.9
ORD001681,2024-01-12,CUST8535,LEGO Set,Toys,1,51.7,West,Ryan Thompson,51.7
ORD001682,2023-08-21,CUST7899,Tennis Racket,Sports,4,340.05,West,Jessica Miller,1360.2
ORD001683,2024-04-08,CUST3180,Yoga Mat,Sports,4,198.82,Central,Lisa Brown,795.28
ORD001684,2023-09-09,CUST6954,Sweater,Clothing,5,44.83,West,Ryan Thompson,224.14999999999998
ORD001685,2024-02-23,CUST9893,Garden Tools,Home & Garden,1,87.65,West,David Wilson,87.65
ORD001686,2024-09-30,CUST7296,Basketball,Sports,2,99.78,Central,Chris Anderson,199.56
ORD001687,2023-07-04,CUST5478,Basketball,Sports,2,285.24,Central,Mike Davis,570.48
ORD001688,2024-10-18,CUST6185,Bicycle,Sports,4,318.2,West,Lisa Brown,1272.8
ORD001689,2023-05-14,CUST1578,Running Shoes,Sports,5,253.88,North,Sarah Johnson,1269.4
ORD001690,2023-03-29,CUST2473,Laptop,Electronics,3,1396.22,East,Emily Taylor,4188.66
ORD001691,2023-07-27,CUST6946,Action Figure,Toys,1,96.43,Central,Emily Taylor,96.43
ORD001692,2024-08-20,CUST2662,Yoga Mat,Sports,3,151.98,Central,Mike Davis,455.93999999999994
ORD001693,2023-06-05,CUST3593,Sneakers,Clothing,4,35.4,Central,Ryan Thompson,141.6
ORD001694,2024-10-05,CUST3402,Running Shoes,Sports,1,283.74,West,Sarah Johnson,283.74
ORD001695,2023-02-10,CUST6937,Sneakers,Clothing,1,81.47,West,Amanda White,81.47
ORD001696,2024-08-08,CUST6633,Sneakers,Clothing,92,136.22,East,Sarah Johnson,12532.24
ORD001697,2024-01-14,CUST3449,Smartphone,Electronics,4,375.43,North,Lisa Brown,1501.72
ORD001698,2024-10-11,CUST6811,Garden Tools,Home & Garden,1,222.08,Central,Jessica Miller,222.08
ORD001699,2023-01-17,CUST4146,Textbook,Books,3,26.71,Central,David Wilson,80.13
ORD001700,2024-06-16,CUST6023,Headphones,Electronics,2,614.14,East,Jessica Miller,1228.28
ORD001701,2024-03-19,CUST8505,Coffee Maker,Home & Garden,92,103.67,North,Emily Taylor,9537.64
ORD001702,2024-07-18,CUST1314,Smartphone,Electronics,1,1333.65,East,Chris Anderson,1333.65
ORD001703,2023-07-24,CUST7146,Yoga Mat,Sports,3,170.65,East,  Emily Taylor ,511.95000000000005
ORD001704,2024-06-08,CUST5285,Yoga Mat,Sports,3,290.23,Central,Lisa Brown,870.69
ORD001705,2024-05-15,CUST6220,Garden Tools,Home & Garden,1,52.49,Central,Sarah Johnson,52.49
ORD001706,2023-01-24,CUST3523,T-Shirt,Clothing,1,51.58,Central,Lisa Brown,51.58
ORD001707,2023-03-31,CUST2153,Laptop,Electronics,3,1140.04,South,Amanda White,3420.12
ORD001708,2024-10-03,CUST1920,Running Shoes,Sports,1,319.8,South,Lisa Brown,319.8
ORD001709,2023-03-25,CUST4818,T-Shirt,Clothing,4,113.37,South,John Smith,453.48
ORD001710,2023-03-23,CUST9115,Running Shoes,Sports,2,259.54,Central,Mike Davis,519.08
ORD001711,2024-04-25,CUST9316,Kitchen Set,Home & Garden,2,263.55,North,Sarah Johnson,527.1
ORD001712,2023-06-30,CUST3031,Jacket,Clothing,2,38.71,North,Lisa Brown,77.42
ORD001713,2023-07-11,CUST5861,Vacuum Cleaner,Home & Garden,5,73.85,Central,Chris Anderson,369.25
ORD001714,2024-06-02,CUST4944,Board Game,Toys,3,33.55,Central,John Smith,100.64999999999999
ORD001715,2024-11-01,CUST2028,Board Game,Toys,1,38.92,West,Emily Taylor,38.92
ORD001716,2023-03-03,CUST1196,Self-Help,Books,4,13.2,North,Emily Taylor,52.8
ORD001717,2024-08-25,CUST6227,Kitchen Set,Home & Garden,3,213.11,West,Emily Taylor,639.33
ORD001718,2024-05-06,CUST4117,Bedding,home & garden,5,111.07,South,Amanda White,555.3499999999999
ORD001719,2023-06-24,CUST6314,Smart Watch,Electronics,4,658.76,West,Jessica Miller,2635.04
ORD001720,2024-04-20,CUST1401,Tennis Racket,Sports,4,78.28,South,Emily Taylor,313.12
ORD001721,2024-01-26,CUST3474,Action Figure,Toys,2,48.95,Central,Mike Davis,97.9
ORD001722,2023-08-11,4240,Laptop,Electronics,3,708.68,North,Jessica Miller,2126.04
ORD001723,2024-02-06,CUST4731,Jacket,Clothing,3,127.87,South,Jessica Miller,383.61
ORD001724,2024-09-13,CUST8984,Puzzle,Toys,2,51.79,North,Emily Taylor,103.58
ORD001725,2023-04-19,CUST4852,Tablet,Electronics,2,1117.83,Central,Jessica Miller,2235.66
ORD001726,2023-08-10,CUST6547,Yoga Mat,Sports,2,29.86,East,Amanda White,59.72
ORD001727,2024-03-15,CUST7117,Fiction Novel,Books,3,33.96,South,Emily Taylor,101.88
ORD001728,2024-08-01,CUST4431,Basketball,Sports,2,31.64,East,Lisa Brown,63.28
ORD001729,2023-11-17,CUST6424,Puzzle,Toys,5,81.88,South,Mike Davis,409.4
ORD001730,2023-11-26,CUST4883,Remote Car,Toys,5,97.55,South,Jessica Miller,487.75
ORD001731,2024-07-30,CUST3430,Basketball,Sports,4,142.55,Central,Emily Taylor,570.2
ORD001732,2023-03-25,CUST2096,Self-Help,Books,3,28.51,West,Chris Anderson,85.53
ORD001733,2023-07-17,CUST5040,Vacuum Cleaner,Home & Garden,4,128.22,South,John Smith,512.88
ORD001734,2023-12-02,CUST6243,Kitchen Set,home & garden,3,160.29,West,Emily Taylor,480.87
ORD001735,2024-09-11,CUST2972,Cookbook,Books,5,42.97,East,John Smith,214.85
ORD001736,2023-07-19,CUST1178,Textbook,Books,4,21.3,East,David Wilson,85.2
ORD001737,2023-07-29,CUST2289,Jacket,Clothing,4,23.29,East,Jessica Miller,93.16
ORD001738,2023-06-01,CUST2765,Yoga Mat,Sports,3,233.22,East,Jessica Miller,699.66
ORD001739,2023-10-10,CUST3105,Sweater,Clothing,5,98.85,East,John Smith,494.25
ORD001740,2023-05-07,CUST7144,Tablet,Electronics,3,918.35,Central,John Smith,2755.05
ORD001741,2024-10-05,CUST5635,Running Shoes,Sports,1,173.33,East,Amanda White,173.33
ORD001742,2024-08-05,CUST9137,Camera,Electronics,2,272.62,North,Sarah Johnson,545.24
ORD001743,2023-05-24,CUST2505,T-Shirt,Clothing,2,87.96,East,Emily Taylor,175.92
ORD001744,2023-12-13,CUST9931,Headphones,Electronics,4,646.65,North,Ryan Thompson,2586.6
ORD001745,2024-03-02,CUST4395,Puzzle,Toys,1,74.04,West,Mike Davis,74.04
ORD001746,2023-04-29,CUST1396,Vacuum Cleaner,Home & Garden,5,94.6,North,Lisa Brown,473.0
ORD001747,2024-05-05,CUST3255,Laptop,Electronics,2,484.7,Central,Emily Taylor,969.4
ORD001748,2023-11-27,CUST1385,Yoga Mat,Sports,4,32.22,West,Ryan Thompson,128.88
ORD001749,2023-03-11,CUST9052,Smartphone,Electronics,5,966.57,North,Emily Taylor,4832.85
ORD001750,2024-12-19,CUST7507,Camera,Electronics,2,1346.14,South,Mike Davis,2692.28
ORD001751,2024-07-03,CUST7132,Smart Watch,Electronics,5,1167.53,Central,Chris Anderson,5837.65
ORD001752,2023-06-13,CUST7432,Dress,Clothing,3,53.32,North,David Wilson,159.96
ORD001753,2024-04-07,CUST7646,Headphones,Electronics,5,984.38,South,Mike Davis,4921.9
ORD001754,2023-04-26,CUST4279,Headphones,Electronics,2,1246.03,Central,David Wilson,2492.06
ORD001755,2024-12-07,CUST8598,Action Figure,Toys,3,90.37,North,Lisa Brown,271.11
ORD001756,2024-08-03,CUST3964,Vacuum Cleaner,Home & Garden,2,168.0,,Lisa Brown,336.0
ORD001757,2024-05-26,CUST3707,Puzzle,Toys,4,76.2,West,Jessica Miller,304.8
ORD001758,2024-07-28,CUST2272,Biography,Books,2,41.8,Central,Sarah Johnson,83.6
ORD001759,2023-01-01,CUST1000,Camera,Electronics,3,265.04,East,Jessica Miller,795.1200000000001
ORD001760,2024-01-26,CUST4527,Remote Car,Toys,3,96.7,South,Chris Anderson,290.1
ORD001761,2024-01-17,CUST2967,Tablet,Electronics,1,742.73,East,Mike Davis,742.73
ORD001762,2023-09-27,CUST8807,Tennis Racket,Sports,1,70.12,South,John Smith,70.12
ORD001763,2023-04-26,CUST5475,Smart Watch,Electronics,5,505.24,East,John Smith,2526.2
ORD001764,2024-12-20,CUST2067,Self-Help,Books,2,12.53,West,Chris Anderson,25.06
ORD001765,2023-01-31,CUST1217,Headphones,Electronics,2,762.23,Central,John Smith,1524.46
ORD001766,2024-11-03,CUST5379,Tablet,Electronics,2,1122.87,North,David Wilson,2245.74
ORD001767,2023-07-12,CUST8132,Sweater,Clothing,1,78.24,Central,Jessica Miller,78.24
ORD001768,2023-08-26,CUST8475,LEGO Set,Toys,3,39.35,West,Ryan Thompson,118.05000000000001
ORD001769,2023-06-17,CUST6681,Garden Tools,Home & Garden,3,226.07,West,Mike Davis,678.21
ORD001770,2024-08-17,CUST3418,Running Shoes,Sports,3,200.31,West,Ryan Thompson,600.9300000000001
ORD001771,2024-02-22,CUST6452,Bedding,Home & Garden,2,53.34,East,Jessica Miller,106.68
ORD001772,2024-04-06,CUST6597,Cookbook,Books,2,45.59,Central,Mike Davis,91.18
ORD001773,2024-08-10,CUST2833,Jeans,Clothing,4,127.21,Central,Ryan Thompson,508.84
ORD001774,2023-02-12,CUST3698,Fiction Novel,Books,5,33.02,South,Emily Taylor,165.10000000000002
ORD001775,2024-05-15,CUST7471,Tablet,Electronics,5,1151.41,Central,Chris Anderson,5757.05
ORD001776,2023-08-13,CUST4699,Biography,Books,1,39.99,West,Mike Davis,39.99
ORD001777,2024-12-11,CUST2766,Sweater,Clothing,5,20.08,West,Mike Davis,100.39999999999999
ORD001778,2023-03-15,CUST9879,Board Game,Toys,2,35.56,North,Lisa Brown,71.12
ORD001779,2023-01-25,CUST2098,Laptop,Electronics,1,584.52,East,Jessica Miller,584.52
ORD001780,2023-05-02,CUST5918,Running Shoes,Sports,5,273.09,East,Chris Anderson,1365.4499999999998
ORD001781,2024-01-19,CUST1686,Jacket,Clothing,4,75.71,West,John Smith,302.84
ORD001782,2024-05-26,CUST9831,Garden Tools,Home & Garden,4,38.38,North,Chris Anderson,153.52
ORD001783,2024-12-06,CUST1447,Textbook,Books,4,45.23,West,John Smith,180.92
ORD001784,2024-05-14,CUST2540,Headphones,Electronics,2,527.8,West,Chris Anderson,1055.6
ORD001785,2023-12-12,CUST8392,Dress,Clothing,3,147.92,South,Amanda White,443.76
ORD001786,2024-02-25,CUST9295,Laptop,Electronics,1,1088.97,West,Sarah Johnson,1088.97
ORD001787,2024-05-29,CUST1798,Sneakers,Clothing,5,55.72,East,Amanda White,278.6
